v0,v1,v2,y
0.5340128982304274,0.6566835141675601,0.9912914095318934,0.5134711963839429
0.647786288250661,0.22191950331858334,0.5040571086118851,0.39643433652944193
0.44621550683291833,0.879832122993325,0.2537968153186857,0.5908940211689232
0.6729475347057521,0.3652874792688183,0.9981392681240866,0.20997132343028235
0.7492877010349823,0.6617144130753765,0.7675883424575201,0.8372332543176533
0.6231800931908795,0.4286295854592955,0.5813132089912704,0.18259817988304783
0.5157275063104325,0.07136763921419076,0.5504735527285344,0.09143529899950942
0.8654486495233557,0.3719667616377501,0.8775554439455404,0.26855574776101776
0.9742672659434468,0.849433038279935,0.7141201871060721,0.3446765519332028
0.32925914478034823,0.27865022080282065,0.1450349683949842,0.40892292351324666
0.933142071508592,0.5422740307554376,0.8126175040192711,0.22440213087163852
0.8140558884605176,0.0619899350162072,0.28372129243590716,0.33349776393779784
0.9860937414864689,0.3089617006714521,0.7536766504150135,0.8307362344149015
0.3421702495775587,0.4639018466292262,0.9546318051115591,0.611693375709392
0.16955912129672224,0.5924089690122084,0.7324871500901018,0.8294334467349763
0.5923706483540614,0.2193369468199885,0.11339299761764277,0.5890341714328498
0.07133490892237093,0.5799179304642907,0.7995076759629053,0.737886900761583
0.2615364591990986,0.24685555728565978,0.21526712924404245,0.44034551736235217
0.4130677793201416,0.3204853730899273,0.28598893756272603,0.6979784160866237
0.3744954438398006,0.010406246320458057,0.045520874000304246,0.40447715480077173
0.21902938550884743,0.9007868288031101,0.8655478197655214,0.3203427944160432
0.7002167115234501,0.09158252331260153,0.6361020033811493,0.6280049358560381
0.0005526409882938843,0.4521768097085387,0.4161111051471207,0.13100324555328458
0.19180413255499984,0.8277556539594497,0.12153673463464687,0.018851664320510775
0.6538869780588603,0.05170184108858433,0.043908220832714506,0.6350737409241658
0.024886358584493617,0.8675340033820012,0.4932553262517967,0.7296706720321791
0.07943864172218629,0.018524361233692943,0.878341134186278,0.7183820361782658
0.3238395870355557,0.7281509491474804,0.5177559857923048,0.1145854992450932
0.6511242293826782,0.8381465176675276,0.2921918135547119,0.5080373948096739
0.19559650751362312,0.2544637465763272,0.37128383684269084,0.6138662918482843
0.10325459490028654,0.6388058711984381,0.36074195653598107,0.4079153126124141
0.7318030677890373,0.379504131480366,0.11099402700878147,0.2583327527397248
0.5089896124317901,0.5912255795646384,0.1045196060783955,0.7404156695470282
0.6249550384090334,0.2847846610290725,0.7961918313466323,0.8214522208567194
0.8067739928017147,0.0843818263162871,0.16219647472556353,0.32712475422705056
0.36377907959084443,0.0626468893933626,0.8938326448007513,0.8793152613470331
0.8635471480952274,0.42324087934662014,0.5054118305882839,0.3116551961500069
0.3081002107137414,0.21667197922146741,0.10402455304406866,0.7849286628390035
0.04456509086694804,0.8516046427771372,0.6916718906095256,0.4294095693016291
0.12484077239091274,0.45061098303745195,0.8034893003352485,0.5954579888802223
0.8213768252442625,0.09044075326529144,0.29590539943099414,0.1254800593929115
0.8545047129732135,0.6299503422361562,0.2719784645634501,0.796337407511248
0.7725616698429241,0.38559405638380184,0.9698085795751448,0.08276722882869192
0.6303753313380056,0.9727154288091091,0.5112736432458366,0.6004602107164047
0.008796870563841597,0.8312198787805967,0.15237342888785577,0.5468664703861392
0.38949094700192477,0.309769748904583,0.313743013463736,0.5858939573097971
0.6357810886301184,0.43856286249606236,0.8938911720751047,0.6982783934456371
0.9191935248157569,0.12845694259045082,0.2432990137768528,0.20245241613662734
0.1109917488716271,0.040383250159444994,0.19418383743852807,0.1704863480385267
0.2562463036152616,0.27329090516414367,0.03323710108635747,1.1591743603212024e-05
0.08525893958976183,0.8574376568643648,0.2863168847891455,0.5741289626177623
0.7311059990058845,0.09181564356363547,0.5537578695732943,0.882852883419039
0.46318686693104605,0.9778291488043817,0.8403569064780082,0.6299704064651915
0.3819163218703274,0.8244344042503845,0.29448028217183364,0.13338034641728502
0.030951804744244082,0.6989572867230583,0.9654378643656396,0.8799198383806371
0.13025717170750484,0.6184605263777121,0.32122360440563347,0.1642644804995862
0.6594833579968736,0.0875353063831481,0.1237054686572695,0.7960889185131764
0.829700602130892,0.49844376766477516,0.6946848682553136,0.6078557875453612
0.3897004244729937,0.9486917909462963,0.21286539796613768,0.8635742127377135
