v0,v1,v2,v3,v4,y
0.5340128982304274,0.6566835141675601,0.9912914095318934,0.4663368407219318,0.3248653732441943,0.5134711963839429
0.647786288250661,0.22191950331858334,0.5040571086118851,0.02950800408054266,0.311882577367639,0.39643433652944193
0.44621550683291833,0.879832122993325,0.2537968153186857,0.12860725005809748,0.10366970983259505,0.5908940211689232
0.6729475347057521,0.3652874792688183,0.9981392681240866,0.08205856105701426,0.7725325505209591,0.20997132343028235
0.7492877010349823,0.6617144130753765,0.7675883424575201,0.17036817418696282,0.19729517528206109,0.8372332543176533
0.6231800931908795,0.4286295854592955,0.5813132089912704,0.8023675807416335,0.20287746350593105,0.18259817988304783
0.5157275063104325,0.07136763921419076,0.5504735527285344,0.6408380002699723,0.20399911321183783,0.09143529899950942
0.8654486495233557,0.3719667616377501,0.8775554439455404,0.9059212577474529,0.7268805329209496,0.26855574776101776
0.9742672659434468,0.849433038279935,0.7141201871060721,0.6432366828183603,0.5061164886438052,0.3446765519332028
0.32925914478034823,0.27865022080282065,0.1450349683949842,0.4781036738809211,0.4734020150711463,0.40892292351324666
