v0,v1,v2,y
0.19567258966711043,0.06586419928992115,0.801935781048279,0.23540687291336548
0.023233554248114796,0.3898229747860089,0.3104234619086411,0.5795969241977086
0.5669260919783186,0.8531908121776198,0.8729615869225749,0.420397600278685
0.8361655275521663,0.5239722578591117,0.051719956584949656,0.5152093927572455
0.025468759525203444,0.202533152496439,0.5278707418148397,0.6498270833073277
0.0747243000236738,0.09511151008768282,0.52311384456667,0.19499281434800364
0.8773763581509028,0.2356514868806835,0.5299587721204235,0.3980578160803301
0.2574569804411396,0.060730574758397604,0.8072524425280523,0.7569590397248536
0.5211986293665959,0.35485909407686445,0.2637482125658891,0.38555591741279205
0.7501571286518296,0.4546856455395988,0.20566636825869256,0.9881063777499741
