bin: 0,107.070500,27.635500,21.979000
bin: 1,30.184000,27.229000,25.144500
bin: 2,23.896000,22.155000,25.031500
bin: 3,15.185000,21.006500,9.083500
bin: 4,20.210500,24.320500,19.557500
bin: 5,25.923500,21.971500,19.559000
bin: 6,26.540000,100.402000,26.787500
bin: 7,22.035000,24.024500,25.621000
bin: 8,22.698000,14.926500,23.982000
bin: 9,28.116000,24.800500,28.480500
bin: 10,20.020000,20.026500,21.821000
bin: 11,24.927500,17.215000,16.605500
bin: 12,20.205000,19.825500,25.098500
bin: 13,27.242500,27.155000,24.755500
bin: 14,21.790500,23.203500,26.799500
bin: 15,23.430500,25.490500,32.772500
bin: 16,20.791000,16.096500,18.848000
bin: 17,25.091500,17.599500,19.049500
bin: 18,18.717000,24.433000,25.935000
bin: 19,28.709500,26.372500,27.651000
bin: 20,22.603000,20.089000,24.822500
bin: 21,20.845500,17.462500,37.644500
bin: 22,28.244000,18.338000,22.896500
bin: 23,29.802500,18.491500,31.575000
bin: 24,25.644000,20.898000,26.161000
bin: 25,26.910000,31.383000,28.632000
bin: 26,32.528500,23.611000,25.600500
bin: 27,19.642000,38.407000,28.633000
bin: 28,24.797500,26.498000,19.265500
bin: 29,26.326000,31.514000,18.626000
bin: 30,28.216000,33.157000,25.618500
bin: 31,20.039500,12.975500,19.288000
bin: 32,28.696000,35.861000,28.609500
bin: 33,28.761500,23.690000,21.685000
bin: 34,30.964500,34.564500,20.959500
bin: 35,26.581500,28.455500,14.989000
bin: 36,22.219500,26.241500,23.405500
bin: 37,23.840000,19.075000,19.790500
bin: 38,32.818000,28.945500,20.855000
bin: 39,30.605500,26.011000,26.463500
bin: 40,22.445500,22.906000,24.468000
bin: 41,31.466500,25.688000,22.211500
bin: 42,32.564000,23.418000,19.893500
bin: 43,25.143000,28.971000,22.655500
bin: 44,37.286500,14.440000,31.476500
bin: 45,20.138500,36.072000,23.705500
bin: 46,31.690500,26.456500,30.875000
bin: 47,27.865500,33.952500,27.659500
bin: 48,22.149000,18.109000,30.709500
bin: 49,26.205500,52.295000,21.830000
bin: 50,20.102000,26.633000,12.102000
bin: 51,24.426500,25.657000,21.488000
bin: 52,21.326000,30.679000,24.996500
bin: 53,27.907500,36.351000,19.633500
bin: 54,21.318000,44.249000,45.058000
bin: 55,24.905000,26.080500,18.376500
bin: 56,26.802000,47.647000,27.463500
bin: 57,31.831000,36.413500,30.411000
bin: 58,27.322000,32.028500,32.410500
bin: 59,27.240500,25.604000,26.837500
bin: 60,30.149500,13.000500,20.122500
bin: 61,26.203000,28.640500,34.409000
bin: 62,36.240000,27.527500,29.802500
bin: 63,26.406000,13.166000,21.210000
bin: 64,27.125000,30.798000,28.537500
bin: 65,36.302500,32.505000,31.271500
bin: 66,26.118500,27.520500,25.299500
bin: 67,36.191500,25.464500,32.012500
bin: 68,26.156500,29.555000,40.397500
bin: 69,27.979500,24.653500,39.793500
bin: 70,44.456000,26.458000,29.367000
bin: 71,32.439000,21.741500,15.090000
bin: 72,27.530500,27.393500,32.023500
bin: 73,37.730500,34.990500,34.238000
bin: 74,26.950000,30.697500,34.846500
bin: 75,25.714500,36.241000,34.297500
bin: 76,39.295500,38.420500,25.351500
bin: 77,35.253500,24.965500,42.442000
bin: 78,24.975500,43.650000,30.285000
bin: 79,28.026500,26.179000,36.240000
bin: 80,35.670000,29.009000,42.587500
bin: 81,27.024500,36.567000,35.246500
bin: 82,28.862000,33.092500,27.658500
bin: 83,29.978000,44.123000,27.609000
bin: 84,22.108500,27.495500,29.073500
bin: 85,29.123500,33.325000,31.093000
bin: 86,32.996000,31.115000,25.610500
bin: 87,31.444000,37.246500,41.536000
bin: 88,39.562000,39.337500,33.499000
bin: 89,42.367500,21.374000,40.768500
bin: 90,22.965500,33.041500,31.241000
bin: 91,36.409000,37.320500,34.800500
bin: 92,30.726500,29.411500,32.756000
bin: 93,29.515000,32.794000,53.801500
bin: 94,29.831500,35.359500,31.042500
bin: 95,28.602000,30.247500,34.808500
bin: 96,32.717000,39.587000,30.004500
bin: 97,29.256500,32.382500,33.758500
bin: 98,35.552500,35.617000,37.947500
bin: 99,40.833000,29.085500,43.993500
bin: 100,33.374500,39.044000,38.806000
bin: 101,32.912000,33.832000,35.035500
bin: 102,32.924500,32.874500,33.329000
bin: 103,27.548500,37.229000,56.209500
bin: 104,29.526000,36.106000,34.314000
bin: 105,40.666000,56.790000,35.225000
bin: 106,38.828000,35.603000,37.297500
bin: 107,22.494500,20.875000,36.697000
bin: 108,34.920500,35.085500,34.725000
bin: 109,38.395000,35.502500,35.831000
bin: 110,36.736000,38.639500,33.446500
bin: 111,19.720500,34.923000,31.614000
bin: 112,37.821000,35.365500,35.435000
bin: 113,37.555500,21.983000,29.056000
bin: 114,31.613500,40.620500,36.713000
bin: 115,26.103500,32.463000,32.356000
bin: 116,28.899000,33.144000,32.836500
bin: 117,33.353500,30.678000,30.946500
bin: 118,37.770000,40.263500,38.320500
bin: 119,36.016500,42.750500,35.325500
bin: 120,28.950500,34.578000,28.911500
bin: 121,34.356500,39.116500,35.756500
bin: 122,45.732500,31.596000,33.897000
bin: 123,32.590000,29.176000,29.275000
bin: 124,32.887500,39.633500,50.382500
bin: 125,39.917500,31.977500,32.590000
bin: 126,41.522500,42.261000,40.339500
bin: 127,43.462000,36.324000,32.433500
bin: 0,23.438000,15.298500,23.795500
bin: 1,18.948000,22.148000,17.439000
bin: 2,18.758000,21.296500,29.141000
bin: 3,17.159500,23.065500,19.208000
bin: 4,19.638500,15.014500,17.053500
bin: 5,22.162000,21.343500,35.334000
bin: 6,22.939000,23.194500,27.285000
bin: 7,17.451000,17.166500,13.727000
bin: 8,18.610000,26.716500,16.670000
bin: 9,18.845000,23.820500,22.319500
bin: 10,18.149500,14.369000,8.734500
bin: 11,18.916000,18.450500,17.633000
bin: 12,20.472500,25.106500,18.541000
bin: 13,19.660000,17.566500,18.883000
bin: 14,12.501500,35.193000,26.799000
bin: 15,31.409000,25.227500,25.563500
bin: 16,24.961500,27.732500,20.522000
bin: 17,20.214000,19.406000,22.734500
bin: 18,20.098500,25.458000,30.005500
bin: 19,29.019500,32.555500,20.934000
bin: 20,28.514000,26.341000,25.365000
bin: 21,24.616500,18.530500,20.577500
bin: 22,22.079000,18.807500,18.881500
bin: 23,11.488000,24.143500,19.242000
bin: 24,19.442000,22.458000,20.104000
bin: 25,30.741500,19.530500,21.050000
bin: 26,31.546000,25.388000,25.484500
bin: 27,26.542500,28.437500,20.949500
bin: 28,27.098000,28.529500,27.311500
bin: 29,20.885500,18.635500,22.196000
bin: 30,26.146000,25.007500,22.848500
bin: 31,20.950500,19.866000,14.754500
bin: 32,19.817000,15.799500,18.162000
bin: 33,22.966500,29.471000,28.019000
bin: 34,11.950500,22.848000,28.895500
bin: 35,32.530000,28.261500,23.535500
bin: 36,18.651000,37.107500,21.960000
bin: 37,26.445000,20.847500,11.877000
bin: 38,33.966000,28.930500,21.485500
bin: 39,28.552000,26.195000,29.247000
bin: 40,24.861000,21.264500,22.793500
bin: 41,39.445000,20.225500,22.022500
bin: 42,31.997000,26.501500,22.231500
bin: 43,31.712500,25.226500,24.999500
bin: 44,35.148000,29.544500,19.505500
bin: 45,29.973000,37.165500,28.167000
bin: 46,26.063000,24.900000,32.615000
bin: 47,28.084500,32.547000,27.390500
bin: 48,30.722000,24.672000,27.674500
bin: 49,24.125500,30.451000,27.156000
bin: 50,26.498500,25.460500,12.530000
bin: 51,15.306500,25.489000,30.284500
bin: 52,22.965000,36.655000,32.967000
bin: 53,31.428500,25.988000,35.864500
bin: 54,34.662000,25.805500,22.274000
bin: 55,25.525000,29.020000,25.592000
bin: 56,27.739500,33.721000,30.369500
bin: 57,24.094000,32.675500,31.061000
bin: 58,25.690000,28.325000,34.448000
bin: 59,42.081500,33.240500,34.073000
bin: 60,29.649500,16.143000,38.330000
bin: 61,28.892500,34.139500,23.820000
bin: 62,25.536000,34.258000,24.964500
bin: 63,40.907000,31.578000,33.972000
bin: 64,19.537000,34.632500,31.635500
bin: 65,28.566000,27.389000,33.967500
bin: 66,30.316500,35.776000,33.670500
bin: 67,32.228000,27.968500,20.224000
bin: 68,30.535000,25.138000,41.977000
bin: 69,32.888500,36.486500,37.218000
bin: 70,28.657500,24.290000,25.568000
bin: 71,33.584000,31.178000,29.061500
bin: 72,33.006000,40.226000,38.439000
bin: 73,26.633500,38.643000,29.256500
bin: 74,19.329000,29.056000,28.516000
bin: 75,29.271500,26.470000,39.458500
bin: 76,30.539500,24.532000,34.513500
bin: 77,32.770000,30.713500,24.562000
bin: 78,21.934000,20.566000,32.466000
bin: 79,25.347000,37.514500,24.205000
bin: 80,30.253500,34.967500,24.052000
bin: 81,33.159000,32.425500,37.373500
bin: 82,29.241000,26.669500,36.030000
bin: 83,31.756000,32.055000,27.863500
bin: 84,42.370500,28.262500,34.133500
bin: 85,34.586000,34.261500,32.780500
bin: 86,40.296500,32.502000,35.476000
bin: 87,28.223500,72.166000,34.344000
bin: 88,28.907500,33.009500,16.265500
bin: 89,33.350500,33.389500,41.472500
bin: 90,40.046500,34.084500,36.421500
bin: 91,43.707000,32.997000,38.608000
bin: 92,26.455000,39.274500,18.459500
bin: 93,33.039000,46.681500,30.984500
bin: 94,38.587000,33.697500,39.121500
bin: 95,41.234000,25.739500,38.033000
bin: 96,27.510500,39.055500,26.579000
bin: 97,32.344500,36.869000,36.650500
bin: 98,31.137500,46.741000,38.879500
bin: 99,31.195500,20.887500,22.033500
bin: 100,30.730000,31.765000,18.637000
bin: 101,30.445000,29.493500,28.116500
bin: 102,35.381500,34.623500,33.000000
bin: 103,44.021500,42.156500,49.801000
bin: 104,40.172000,30.996000,45.367000
bin: 105,33.907500,40.663500,29.967500
bin: 106,34.477000,41.613000,51.248500
bin: 107,35.434000,37.201000,45.835000
bin: 108,38.722500,35.406500,37.318500
bin: 109,24.249500,32.216000,40.772000
bin: 110,21.620000,35.187500,40.699000
bin: 111,22.690000,25.236000,47.388000
bin: 112,30.680500,21.424000,37.126000
bin: 113,47.593500,60.588000,43.992500
bin: 114,24.974500,35.308000,40.913500
bin: 115,37.913500,46.229000,40.162500
bin: 116,31.420500,28.085000,54.808000
bin: 117,24.600500,30.504500,45.527500
bin: 118,35.849000,35.947000,30.098000
bin: 119,41.401000,30.058500,32.516000
bin: 120,46.717000,38.279500,30.420500
bin: 121,43.139000,33.765000,31.749500
bin: 122,42.970500,40.357000,32.413000
bin: 123,39.233500,36.690000,69.429000
bin: 124,32.651000,38.004500,38.372000
bin: 125,47.425500,37.527500,32.246000
bin: 126,39.552500,46.077500,34.303000
bin: 127,38.684000,44.001500,39.358000
bin: 0,11.818500,30.718500,15.865500
bin: 1,24.370000,26.521500,17.503000
bin: 2,17.984000,27.675000,27.568500
bin: 3,28.598500,17.376000,20.977500
bin: 4,26.560000,23.125500,17.588000
bin: 5,17.548000,18.662000,22.360000
bin: 6,18.923500,24.105000,22.766000
bin: 7,26.758000,29.412000,21.228500
bin: 8,24.221000,22.260000,26.459000
bin: 9,20.663000,29.780000,33.726000
bin: 10,25.946500,21.530000,20.798500
bin: 11,32.355500,22.668500,18.810000
bin: 12,27.190500,27.603500,26.891500
bin: 13,23.167000,35.475000,21.829000
bin: 14,29.502500,28.618500,19.403500
bin: 15,24.672500,29.405000,27.233000
bin: 16,24.991500,29.986500,25.016000
bin: 17,25.875500,31.764000,27.596500
bin: 18,26.745000,34.175500,34.539500
bin: 19,23.395000,19.395500,31.394500
bin: 20,35.545000,31.433000,26.151500
bin: 21,40.394500,29.939500,35.339500
bin: 22,47.952000,28.598500,28.803500
bin: 23,28.601500,36.524000,34.419500
bin: 24,38.824000,33.585000,29.178500
bin: 25,37.291500,33.078500,29.694500
bin: 26,32.785000,30.186500,23.419500
bin: 27,28.571000,27.932000,31.509000
bin: 28,31.516500,32.658500,27.530500
bin: 29,33.930000,36.791000,31.960500
bin: 30,31.876000,44.265500,32.568500
bin: 31,32.565500,33.521000,28.784000
bin: 32,32.199000,38.793500,22.380000
bin: 33,43.952000,42.003000,32.923500
bin: 34,26.411500,23.397000,37.441500
bin: 35,33.039000,19.901500,45.647000
bin: 36,30.614000,31.247500,36.513000
bin: 37,38.090500,33.890500,36.880500
bin: 38,41.020500,48.313500,33.275000
bin: 39,44.769000,34.931500,35.159000
bin: 40,28.222000,39.366000,33.889500
bin: 41,38.215000,30.878000,36.551000
bin: 42,45.550000,34.029500,38.714500
bin: 43,37.431000,38.613500,38.293000
bin: 44,34.435000,49.839000,36.971500
bin: 45,39.499000,46.120000,40.391000
bin: 46,39.775500,32.820500,39.869500
bin: 47,43.502000,32.921000,48.338000
bin: 48,36.491000,40.073500,39.456000
bin: 49,41.776500,30.941500,50.021000
bin: 50,39.396500,39.982000,40.318500
bin: 51,41.381500,37.230000,38.612000
bin: 52,25.216500,58.321500,43.448000
bin: 53,52.621000,35.466500,30.807000
bin: 54,41.443000,47.598000,44.945500
bin: 55,41.724500,46.622500,49.656000
bin: 56,53.479500,41.502000,51.447000
bin: 57,33.645000,48.144000,30.090000
bin: 58,53.794500,47.540500,47.892000
bin: 59,35.577000,60.050500,45.573500
bin: 60,50.756000,40.810500,42.421000
bin: 61,47.444000,32.739000,43.068500
bin: 62,41.404500,39.656500,39.903500
bin: 63,40.972000,36.873000,42.035500
bin: 64,36.805000,49.278500,33.892500
bin: 65,43.816500,46.468000,39.924500
bin: 66,44.127500,45.037500,43.437500
bin: 67,42.190500,36.719000,46.094500
bin: 68,46.597000,42.073000,41.077500
bin: 69,33.710500,35.125000,48.576500
bin: 70,49.696500,46.787000,49.866000
bin: 71,52.229500,57.782500,50.585500
bin: 72,57.116000,62.458500,48.705000
bin: 73,56.814000,51.268000,50.373000
bin: 74,60.978500,53.894000,42.770000
bin: 75,41.258000,59.853500,60.879000
bin: 76,52.832500,58.792000,60.820500
bin: 77,45.245500,49.231500,49.927500
bin: 78,42.198500,63.379500,48.013500
bin: 79,53.577500,63.633000,64.195000
bin: 80,52.000500,58.639500,55.891500
bin: 81,53.476000,60.918500,54.192500
bin: 82,51.486500,53.795000,75.994500
bin: 83,60.209500,59.503500,43.490500
bin: 84,63.627000,64.227000,53.822500
bin: 85,41.297000,72.483500,59.976000
bin: 86,59.398500,56.887000,53.504500
bin: 87,53.346500,59.157500,56.249000
bin: 88,56.031000,53.478500,51.064500
bin: 89,54.111500,59.682500,74.836000
bin: 90,59.691000,58.674000,53.045500
bin: 91,60.230500,59.874500,51.035500
bin: 92,62.299500,55.619000,54.136500
bin: 93,66.530500,51.367500,52.373000
bin: 94,62.460500,60.776000,55.270500
bin: 95,54.012500,55.709000,43.600500
bin: 96,58.228500,55.781000,48.539000
bin: 97,54.523000,55.889000,60.432000
bin: 98,55.277500,59.040500,56.874000
bin: 99,68.643000,57.596000,58.790000
bin: 100,56.777500,56.729500,62.656500
bin: 101,69.598000,64.431000,56.840000
bin: 102,68.391000,62.268500,48.723500
bin: 103,76.532500,61.873000,56.304500
bin: 104,67.967000,63.996000,60.025500
bin: 105,65.364500,69.700000,63.272000
bin: 106,63.028000,63.182500,59.635500
bin: 107,52.275000,59.106500,61.940000
bin: 108,66.466000,66.147500,61.692500
bin: 109,63.100500,61.356500,56.773000
bin: 110,55.002500,62.239000,61.110500
bin: 111,73.471500,68.105000,68.803000
bin: 112,67.925500,52.106500,59.872500
bin: 113,50.557000,57.075500,50.333000
bin: 114,61.047000,61.913500,65.320500
bin: 115,75.347500,68.809000,68.686000
bin: 116,73.682000,77.720000,72.087000
bin: 117,71.195500,74.486500,58.842500
bin: 118,84.882000,68.472000,65.693500
bin: 119,69.120500,67.408000,71.879000
bin: 120,76.904000,77.929000,69.048500
bin: 121,67.816500,65.045000,61.851000
bin: 122,74.859500,92.801000,67.085000
bin: 123,62.478000,59.891000,62.688000
bin: 124,71.312000,69.542000,68.657500
bin: 125,70.889000,64.964500,70.917000
bin: 126,58.935500,61.805000,65.089500
bin: 127,87.673000,68.036500,65.044000
bin: 0,31.703000,13.388500,20.241500
bin: 1,36.471500,27.263500,29.079500
bin: 2,35.497500,31.116500,29.675000
bin: 3,41.635000,32.314500,33.865500
bin: 4,46.835000,35.347500,30.612000
bin: 5,44.554000,42.444000,39.225500
bin: 6,44.472500,40.541000,35.909500
bin: 7,43.191000,54.183000,37.388500
bin: 8,46.044000,46.522500,38.380000
bin: 9,58.681000,50.079000,50.809500
bin: 10,48.491000,45.396000,42.302000
bin: 11,58.690500,51.706000,64.117000
bin: 12,64.405500,58.340000,44.788000
bin: 13,61.795000,62.361500,58.912500
bin: 14,66.445500,59.583500,62.713500
bin: 15,63.164500,55.688500,53.385000
bin: 16,67.301000,64.635500,66.089000
bin: 17,62.319000,70.529000,71.008000
bin: 18,84.594000,85.116500,83.116000
bin: 19,66.055500,66.465000,67.078000
bin: 20,71.306000,73.808000,70.021000
bin: 21,92.026000,91.154000,77.516000
bin: 22,85.447500,85.451500,80.731500
bin: 23,82.496500,85.858500,82.890000
bin: 24,100.482000,95.846500,90.420000
bin: 25,102.539500,104.493500,97.635500
bin: 26,97.525500,95.620500,100.576000
bin: 27,108.854500,104.478500,94.227000
bin: 28,107.740000,104.619500,101.076000
bin: 29,105.634500,103.453500,95.450500
bin: 30,116.181500,115.919000,119.693500
bin: 31,123.429000,120.399500,114.522500
bin: 32,108.481500,110.276000,104.432000
bin: 33,125.929500,124.994000,119.569000
bin: 34,137.151500,124.741500,127.748000
bin: 35,147.033000,133.911000,124.215500
bin: 36,142.561000,169.482000,130.755000
bin: 37,131.379000,132.567500,136.304000
bin: 38,137.427000,134.275500,140.410500
bin: 39,160.756500,156.234500,161.195500
bin: 40,132.575000,134.367000,134.699500
bin: 41,184.933500,152.332000,154.384500
bin: 42,165.195500,153.172000,156.349500
bin: 43,174.167500,173.094000,172.662000
bin: 44,174.698000,180.610000,174.049000
bin: 45,166.861500,173.320000,156.846500
bin: 46,183.199500,178.782000,180.880000
bin: 47,194.087500,183.229000,187.345500
bin: 48,184.290500,212.352000,179.566500
bin: 49,184.959000,176.222000,181.645500
bin: 50,185.504000,195.670000,188.691500
bin: 51,186.555500,185.046000,193.400500
bin: 52,169.208500,173.141500,166.216000
bin: 53,192.053000,195.604000,193.942500
